,LAT,LON,LICZB_LOKALI_MIESZKALNYCH,LICZBA_GOSPODARSTW,POPULACJA,POPULACJA_20_44
61428,52.425017,16.915555,10,11,31,11
61429,52.435216,16.843273,1,1,3,0
61430,52.453188,16.879318,2,1,5,1
61431,52.4345,16.824056,1,1,3,1
61432,52.42901,16.820226,1,1,4,1
61433,52.446826,16.883048,1,1,5,2
61434,52.432777,16.824979,1,1,4,2
61435,52.422825,16.869299,2,3,7,0
61436,52.428873,16.851156,1,0,0,0
61437,52.432452,16.813419,1,2,3,0
61438,52.412744,16.902789,20,17,32,26
61439,52.414012,16.897062,12,9,23,17
61440,52.41748,16.873175,1,2,8,2
61441,52.453311,16.89605,1,0,0,0
61442,52.456565,16.872923,2,0,0,0
61443,52.456796,16.873143,1,1,2,0
61444,52.444937,16.877092,1,1,6,1
61445,52.420086,16.897954,3,3,7,4
61446,52.447438,16.874883,6,6,23,7
61447,52.457486,16.849405,1,1,2,1
61448,52.452043,16.897981,1,1,1,0
61449,52.432778,16.858951,3,3,10,7
61450,52.434366,16.829896,1,1,4,0
61451,52.454253,16.880311,3,1,3,1
61452,52.455053,16.890504,1,1,3,1
61453,52.458708,16.838788,1,0,0,0
61454,52.433319,16.817391,1,1,4,2
61455,52.422307,16.855054,1,1,2,1
61456,52.41831,16.861233,1,1,1,0
61457,52.438952,16.837211,1,1,2,0
61458,52.438864,16.827827,1,2,5,2
61459,52.436168,16.811291,1,1,2,0
61460,52.42561,16.91672,41,39,79,25
61461,52.430019,16.841783,2,1,3,2
61462,52.423462,16.907631,2,1,2,0
61463,52.461338,16.868178,1,1,1,0
61464,52.455567,16.847502,1,0,0,0
61465,52.417794,16.886484,1,1,2,0
61466,52.45938,16.874452,1,1,2,0
61467,52.437524,16.830759,1,1,2,0
61468,52.421675,16.908553,4,2,3,1
61469,52.45161,16.884286,1,1,4,2
61470,52.414431,16.882066,14,12,26,8
61471,52.473868,16.770056,1,0,0,0
61472,52.433273,16.824135,1,1,1,0
61473,52.418822,16.911365,2,1,10,3
61474,52.434688,16.912717,3,3,7,6
61475,52.416854,16.876687,1,0,0,0
61476,52.477879,16.771712,1,0,0,0
61477,52.440438,16.822007,1,0,0,0
61478,52.433832,16.829235,1,1,2,0
61479,52.456126,16.850448,1,1,2,1
61480,52.424185,16.857327,1,0,0,0
61481,52.413535,16.889875,11,11,23,3
61482,52.454676,16.887778,1,1,3,1
61483,52.458631,16.880759,15,15,36,13
61484,52.418438,16.876076,2,2,3,0
61485,52.43148,16.91291,1,1,1,0
61486,52.419069,16.89541,1,1,4,2
61487,52.454667,16.848435,1,1,1,0
61488,52.440315,16.830628,1,1,2,1
61489,52.435075,16.822991,1,0,0,0
61490,52.477414,16.801132,1,1,2,2
61491,52.432846,16.808486,1,0,0,0
61492,52.444361,16.879082,1,1,2,0
